Date,Temperature,Humidity,Co2_levels,Location,Wind_speed,Rainfall,Pressure,Day,Month,Year,Day_of_Week,Is_Rainy,Feels_Hot,High_CO2,Humidity_Level
10/13/2024,27.5,80,416.9,Karachi,8,0.1,1013,13,10,2024,6,1,0,1,Moderate
10/14/2024,29.8,80,409.2,Karachi,8,0,1008,14,10,2024,0,0,0,0,Moderate
10/15/2024,28.8,77,412.4,Karachi,16,0,1012,15,10,2024,1,0,0,0,Moderate
10/16/2024,26.1,76,411.7,Karachi,19,0.1,1007,16,10,2024,2,1,0,0,Moderate
10/17/2024,27.4,75,412.1,Karachi,11,0.1,1017,17,10,2024,3,1,0,0,Moderate
10/18/2024,26.5,73,416.2,Karachi,6,0,1015,18,10,2024,4,0,0,1,Moderate
10/19/2024,26.2,76,418.1,Karachi,12,0.1,1016,19,10,2024,5,1,0,1,Moderate
10/20/2024,30.5,79,416,Karachi,15,0,1017,20,10,2024,6,0,1,1,Moderate
10/21/2024,29.1,81,414.3,Karachi,18,0.1,1008,21,10,2024,0,1,0,0,High
10/22/2024,25.9,79,413.1,Karachi,6,0.1,1007,22,10,2024,1,1,0,0,Moderate
10/23/2024,30.7,68,418.3,Karachi,5,0.2,1016,23,10,2024,2,1,1,1,Moderate
10/24/2024,28.9,88,421.2,Karachi,12,0.1,1010,24,10,2024,3,1,0,1,High
10/25/2024,30.4,85,415.4,Karachi,19,0,1012,25,10,2024,4,0,1,1,High
10/26/2024,29.9,82,417.8,Karachi,8,0.2,1008,26,10,2024,5,1,0,1,High
10/27/2024,25.5,90,416,Karachi,10,0.2,1008,27,10,2024,6,1,0,1,High
10/28/2024,26.3,75,417.3,Karachi,17,0.4,1012,28,10,2024,0,1,0,1,Moderate
10/29/2024,30.2,89,411.5,Karachi,5,0,1004,29,10,2024,1,0,1,0,High
10/30/2024,29.8,75,413.5,Karachi,7,0.1,1012,30,10,2024,2,1,0,0,Moderate
10/31/2024,27.9,81,416.2,Karachi,11,0.1,1012,31,10,2024,3,1,0,1,High
11/1/2024,28.4,74,418.6,Karachi,11,0.1,1008,1,11,2024,4,1,0,1,Moderate
11/2/2024,31.8,80,412.5,Karachi,15,0.4,1010,2,11,2024,5,1,1,0,Moderate
11/3/2024,26.2,82,408.9,Karachi,12,0.1,1011,3,11,2024,6,1,0,0,High
11/4/2024,29.6,79,413.5,Karachi,18,0.1,1011,4,11,2024,0,1,0,0,Moderate
11/5/2024,27.4,84,418,Karachi,6,0,1012,5,11,2024,1,0,0,1,High
11/6/2024,27.3,80,410.2,Karachi,11,0,1008,6,11,2024,2,0,0,0,Moderate
11/7/2024,31.3,77,411.5,Karachi,8,0,1018,7,11,2024,3,0,1,0,Moderate
11/8/2024,30.5,77,415.5,Karachi,19,0,1009,8,11,2024,4,0,1,1,Moderate
11/9/2024,30.4,84,414.7,Karachi,10,0,1010,9,11,2024,5,0,1,0,High
11/10/2024,31.9,77,416.8,Karachi,8,0,1016,10,11,2024,6,0,1,1,Moderate
11/11/2024,28.1,85,411.3,Karachi,19,0.1,1005,11,11,2024,0,1,0,0,High
11/12/2024,30,86,414,Karachi,13,0.1,1016,12,11,2024,1,1,0,0,High
11/13/2024,27.1,72,418.6,Karachi,18,0.1,1010,13,11,2024,2,1,0,1,Moderate
11/14/2024,29,86,411.4,Karachi,5,0.1,1008,14,11,2024,3,1,0,0,High
11/15/2024,27.6,90,419.4,Karachi,5,0.1,1007,15,11,2024,4,1,0,1,High
11/16/2024,28.3,81,411.8,Karachi,9,0,1006,16,11,2024,5,0,0,0,High
11/17/2024,29.8,83,417.5,Karachi,9,0.2,1009,17,11,2024,6,1,0,1,High
11/18/2024,25.5,85,413.9,Karachi,15,0,1011,18,11,2024,0,0,0,0,High
11/19/2024,34.3,79,411.6,Karachi,12,0.4,1012,19,11,2024,1,1,1,0,Moderate
11/20/2024,25,81,413.5,Karachi,11,0.1,1011,20,11,2024,2,1,0,0,High
11/21/2024,24.4,73,416.6,Karachi,15,0,1008,21,11,2024,3,0,0,1,Moderate
11/22/2024,31.5,81,415,Karachi,7,0,1014,22,11,2024,4,0,1,0,High
11/23/2024,30.4,82,418.4,Karachi,12,0,1018,23,11,2024,5,0,1,1,High
11/24/2024,29.9,83,419.3,Karachi,18,0,1014,24,11,2024,6,0,0,1,High
11/25/2024,29.9,85,411.5,Karachi,8,0,1009,25,11,2024,0,0,0,0,High
11/26/2024,28,76,411.2,Karachi,7,0.1,1012,26,11,2024,1,1,0,0,Moderate
11/27/2024,25.3,77,411.1,Karachi,6,0,1012,27,11,2024,2,0,0,0,Moderate
11/28/2024,28.2,89,412.3,Karachi,13,0.1,1015,28,11,2024,3,1,0,0,High
11/29/2024,26,79,418.3,Karachi,18,0.2,1009,29,11,2024,4,1,0,1,Moderate
11/30/2024,30.9,81,416.7,Karachi,16,0.1,1007,30,11,2024,5,1,1,1,High
12/1/2024,27.6,80,413.4,Karachi,11,0,1013,1,12,2024,6,0,0,0,Moderate
12/2/2024,25.5,76,415,Karachi,9,0,1011,2,12,2024,0,0,0,0,Moderate
12/3/2024,27,88,419.2,Karachi,13,0,1007,3,12,2024,1,0,0,1,High
12/4/2024,29.2,77,420.7,Karachi,7,0.1,1012,4,12,2024,2,1,0,1,Moderate
12/5/2024,26.3,74,415.8,Karachi,17,0.1,1016,5,12,2024,3,1,0,1,Moderate
12/6/2024,25.5,78,407,Karachi,17,0.1,1008,6,12,2024,4,1,0,0,Moderate
12/7/2024,28.7,70,415.9,Karachi,17,0,1007,7,12,2024,5,0,0,1,Moderate
12/8/2024,28.7,77,417.8,Karachi,10,0,1010,8,12,2024,6,0,0,1,Moderate
12/9/2024,26.5,75,415.7,Karachi,12,0.2,1012,9,12,2024,0,1,0,1,Moderate
12/10/2024,26.6,83,417.2,Karachi,13,0.1,1010,10,12,2024,1,1,0,1,High
12/11/2024,28.7,77,416.1,Karachi,8,0.3,1013,11,12,2024,2,1,0,1,Moderate
12/12/2024,23.7,84,411.3,Karachi,5,1,1011,12,12,2024,3,1,0,0,High
12/13/2024,23.8,87,412.3,Karachi,12,0.2,1013,13,12,2024,4,1,0,0,High
12/14/2024,25.8,84,414,Karachi,14,0,1008,14,12,2024,5,0,0,0,High
12/15/2024,27.4,79,418.2,Karachi,7,0,1006,15,12,2024,6,0,0,1,Moderate
12/16/2024,28.9,81,412.7,Karachi,10,0,1009,16,12,2024,0,0,0,0,High
12/17/2024,32.4,72,416.4,Karachi,8,0.4,1006,17,12,2024,1,1,1,1,Moderate
12/18/2024,30.6,79,415.9,Karachi,10,0,1011,18,12,2024,2,0,1,1,Moderate
12/19/2024,27.5,76,419.8,Karachi,16,0.1,1004,19,12,2024,3,1,0,1,Moderate
12/20/2024,27.9,83,414.9,Karachi,7,0.3,1009,20,12,2024,4,1,0,0,High
12/21/2024,25,93,409.7,Karachi,11,0.2,1009,21,12,2024,5,1,0,0,High
12/22/2024,27.9,82,416.9,Karachi,6,0.1,1007,22,12,2024,6,1,0,1,High
12/23/2024,27.1,70,421.4,Karachi,9,0,1009,23,12,2024,0,0,0,1,Moderate
12/24/2024,29,78,417.1,Karachi,7,0,1010,24,12,2024,1,0,0,1,Moderate
12/25/2024,25.5,81,412.6,Karachi,9,0.1,1014,25,12,2024,2,1,0,0,High
12/26/2024,29.6,80,411.8,Karachi,7,0.3,1007,26,12,2024,3,1,0,0,Moderate
12/27/2024,32.6,76,412.1,Karachi,13,0.2,1011,27,12,2024,4,1,1,0,Moderate
12/28/2024,27.7,81,421,Karachi,12,0,1012,28,12,2024,5,0,0,1,High
12/29/2024,29.2,74,414,Karachi,18,0,1010,29,12,2024,6,0,0,0,Moderate
12/30/2024,30.1,75,413,Karachi,6,0.1,1009,30,12,2024,0,1,1,0,Moderate
12/31/2024,26.8,83,414.5,Karachi,12,0.1,1007,31,12,2024,1,1,0,0,High
1/1/2025,28.7,75,414,Karachi,18,0,1016,1,1,2025,2,0,0,0,Moderate
1/2/2025,28,83,419.7,Karachi,12,0,1010,2,1,2025,3,0,0,1,High
1/3/2025,28.3,73,412,Karachi,14,0.3,1009,3,1,2025,4,1,0,0,Moderate
1/4/2025,25.7,89,418.5,Karachi,7,0.3,1016,4,1,2025,5,1,0,1,High
1/5/2025,28.1,76,415.4,Karachi,14,0.1,1011,5,1,2025,6,1,0,1,Moderate
1/6/2025,29.5,79,418.6,Karachi,9,0.1,1018,6,1,2025,0,1,0,1,Moderate
1/7/2025,32.4,82,419.7,Karachi,6,0,1006,7,1,2025,1,0,1,1,High
1/8/2025,30.9,77,415.3,Karachi,14,0.1,1009,8,1,2025,2,1,1,1,Moderate
1/9/2025,34.5,81,414.1,Karachi,10,0,1006,9,1,2025,3,0,1,0,High
1/10/2025,25.7,83,415.2,Karachi,6,0,1010,10,1,2025,4,0,0,1,High
1/11/2025,30.6,85,414.7,Karachi,19,0,1010,11,1,2025,5,0,1,0,High
1/12/2025,28.6,84,410,Karachi,8,0,1009,12,1,2025,6,0,0,0,High
1/13/2025,34.6,79,419.7,Karachi,19,0.2,1010,13,1,2025,0,1,1,1,Moderate
1/14/2025,25.6,79,415.7,Karachi,7,0.4,1009,14,1,2025,1,1,0,1,Moderate
1/15/2025,25.5,92,411.5,Karachi,5,0.1,1010,15,1,2025,2,1,0,0,High
1/16/2025,26.2,85,408.8,Karachi,12,0.1,1008,16,1,2025,3,1,0,0,High
1/17/2025,21.6,75,408,Karachi,12,0,1014,17,1,2025,4,0,0,0,Moderate
1/18/2025,26.4,80,417.3,Karachi,5,0.1,1007,18,1,2025,5,1,0,1,Moderate
1/19/2025,25.7,78,413.1,Karachi,16,0.1,1011,19,1,2025,6,1,0,0,Moderate
1/20/2025,28.5,79,413.6,Karachi,10,0.1,1006,20,1,2025,0,1,0,0,Moderate
1/21/2025,29,74,416.5,Karachi,16,0,1007,21,1,2025,1,0,0,1,Moderate
1/22/2025,33.6,78,413.5,Karachi,5,0.1,1008,22,1,2025,2,1,1,0,Moderate
1/23/2025,30.9,89,416.6,Karachi,17,0,1010,23,1,2025,3,0,1,1,High
1/24/2025,26.3,83,415.3,Karachi,13,0,1011,24,1,2025,4,0,0,1,High
1/25/2025,25.3,68,414.7,Karachi,5,0.1,1007,25,1,2025,5,1,0,0,Moderate
1/26/2025,29.5,86,410.3,Karachi,19,0,1009,26,1,2025,6,0,0,0,High
1/27/2025,24,85,412.5,Karachi,7,0.1,1007,27,1,2025,0,1,0,0,High
1/28/2025,33.5,78,416.8,Karachi,13,0.1,1007,28,1,2025,1,1,1,1,Moderate
1/29/2025,31.5,84,413,Karachi,5,0,1013,29,1,2025,2,0,1,0,High
1/30/2025,26.6,76,418.6,Karachi,19,0.3,1006,30,1,2025,3,1,0,1,Moderate
1/31/2025,22.9,78,422,Karachi,6,0.2,1010,31,1,2025,4,1,0,1,Moderate
2/1/2025,32.1,87,417,Karachi,8,0,1015,1,2,2025,5,0,1,1,High
2/2/2025,27.7,79,419.5,Karachi,11,0.1,1014,2,2,2025,6,1,0,1,Moderate
2/3/2025,31.7,71,417.2,Karachi,12,0,1011,3,2,2025,0,0,1,1,Moderate
2/4/2025,23.2,80,413.4,Karachi,5,0.1,1010,4,2,2025,1,1,0,0,Moderate
2/5/2025,26.2,80,415.6,Karachi,5,0.2,1012,5,2,2025,2,1,0,1,Moderate
2/6/2025,28,86,421,Karachi,9,0,1011,6,2,2025,3,0,0,1,High
2/7/2025,28.1,80,413.4,Karachi,12,0.1,1014,7,2,2025,4,1,0,0,Moderate
2/8/2025,26.6,78,411.9,Karachi,19,0.2,1010,8,2,2025,5,1,0,0,Moderate
2/9/2025,29.9,85,411.6,Karachi,5,0,1013,9,2,2025,6,0,0,0,High
2/10/2025,24.8,81,414.3,Karachi,7,0,1009,10,2,2025,0,0,0,0,High
2/11/2025,27.6,76,412,Karachi,10,0,1016,11,2,2025,1,0,0,0,Moderate
2/12/2025,28.4,86,420,Karachi,17,0,1010,12,2,2025,2,0,0,1,High
2/13/2025,29.5,81,415.6,Karachi,5,0,1005,13,2,2025,3,0,0,1,High
2/14/2025,30.1,80,417.9,Karachi,18,0,1010,14,2,2025,4,0,1,1,Moderate
2/15/2025,24.6,81,414.1,Karachi,7,0,1012,15,2,2025,5,0,0,0,High
2/16/2025,23.4,75,411.6,Karachi,16,0,1015,16,2,2025,6,0,0,0,Moderate
2/17/2025,31.8,77,411.1,Karachi,5,0.1,1007,17,2,2025,0,1,1,0,Moderate
2/18/2025,29,80,412.3,Karachi,8,0.5,1005,18,2,2025,1,1,0,0,Moderate
2/19/2025,25.8,79,416,Karachi,13,0.2,1011,19,2,2025,2,1,0,1,Moderate
2/20/2025,32.7,86,416.6,Karachi,17,0,1011,20,2,2025,3,0,1,1,High
2/21/2025,28.3,81,416.8,Karachi,9,0.1,1006,21,2,2025,4,1,0,1,High
2/22/2025,31.5,84,410.5,Karachi,18,0.3,1009,22,2,2025,5,1,1,0,High
2/23/2025,28.2,80,415,Karachi,7,0.2,1009,23,2,2025,6,1,0,0,Moderate
2/24/2025,34.2,85,411.9,Karachi,14,0.2,1012,24,2,2025,0,1,1,0,High
2/25/2025,33.3,82,416.2,Karachi,11,0.2,1009,25,2,2025,1,1,1,1,High
2/26/2025,27.3,80,416.4,Karachi,18,0,1009,26,2,2025,2,0,0,1,Moderate
2/27/2025,30.9,80,411.5,Karachi,10,0,1010,27,2,2025,3,0,1,0,Moderate
2/28/2025,29.9,75,417.9,Karachi,15,0.1,1006,28,2,2025,4,1,0,1,Moderate
3/1/2025,32.1,83,422,Karachi,13,0,1016,1,3,2025,5,0,1,1,High
3/2/2025,25.1,80,417.5,Karachi,8,0.6,1013,2,3,2025,6,1,0,1,Moderate
3/3/2025,30.1,77,414.5,Karachi,8,0,1008,3,3,2025,0,0,1,0,Moderate
3/4/2025,31.2,86,414.1,Karachi,13,0.3,1007,4,3,2025,1,1,1,0,High
3/5/2025,22.7,74,414.4,Karachi,6,0.1,1007,5,3,2025,2,1,0,0,Moderate
3/6/2025,24.5,78,412.7,Karachi,14,0.1,1012,6,3,2025,3,1,0,0,Moderate
3/7/2025,21.9,85,415.8,Karachi,6,0,1007,7,3,2025,4,0,0,1,High
3/8/2025,27.2,82,411.6,Karachi,13,0,1009,8,3,2025,5,0,0,0,High
3/9/2025,30.2,80,409.3,Karachi,11,0.1,1005,9,3,2025,6,1,1,0,Moderate
3/10/2025,32.5,81,415.7,Karachi,9,0.2,1012,10,3,2025,0,1,1,1,High
3/11/2025,28.2,81,415.1,Karachi,18,0.4,1012,11,3,2025,1,1,0,1,High
3/12/2025,32.9,72,413.3,Karachi,9,0,1009,12,3,2025,2,0,1,0,Moderate
3/13/2025,23.9,78,411.2,Karachi,13,0,1011,13,3,2025,3,0,0,0,Moderate
3/14/2025,22.9,88,415.9,Karachi,17,0,1012,14,3,2025,4,0,0,1,High
3/15/2025,27.8,77,412,Karachi,19,0,1011,15,3,2025,5,0,0,0,Moderate
3/16/2025,29.2,78,414.6,Karachi,14,0.2,1012,16,3,2025,6,1,0,0,Moderate
3/17/2025,27.9,77,420.3,Karachi,9,0,1006,17,3,2025,0,0,0,1,Moderate
3/18/2025,21.8,80,417,Karachi,13,0.1,1011,18,3,2025,1,1,0,1,Moderate
3/19/2025,27.7,77,410.9,Karachi,12,0.1,1011,19,3,2025,2,1,0,0,Moderate
3/20/2025,24.1,82,411.2,Karachi,10,0,1014,20,3,2025,3,0,0,0,High
3/21/2025,30,81,415.5,Karachi,9,0.1,1010,21,3,2025,4,1,0,1,High
3/22/2025,29.1,84,410.9,Karachi,17,0.1,1010,22,3,2025,5,1,0,0,High
3/23/2025,25.2,75,409,Karachi,9,0,1008,23,3,2025,6,0,0,0,Moderate
3/24/2025,26.5,78,416.6,Karachi,9,0.1,1014,24,3,2025,0,1,0,1,Moderate
3/25/2025,24.8,79,416,Karachi,18,0,1003,25,3,2025,1,0,0,1,Moderate
3/26/2025,27.8,82,416.4,Karachi,5,0.1,1012,26,3,2025,2,1,0,1,High
3/27/2025,30.9,76,415.8,Karachi,15,0.3,1010,27,3,2025,3,1,1,1,Moderate
3/28/2025,25,85,414.8,Karachi,9,0.1,1009,28,3,2025,4,1,0,0,High
3/29/2025,29.5,86,413,Karachi,7,0.1,1009,29,3,2025,5,1,0,0,High
3/30/2025,26.4,75,416.5,Karachi,10,0.1,1010,30,3,2025,6,1,0,1,Moderate
3/31/2025,25.6,78,419.6,Karachi,13,0.2,1011,31,3,2025,0,1,0,1,Moderate
4/1/2025,27.7,77,413.5,Karachi,16,0,1008,1,4,2025,1,0,0,0,Moderate
4/2/2025,24.9,93,411.9,Karachi,19,0.1,1010,2,4,2025,2,1,0,0,High
4/3/2025,26.3,78,411.6,Karachi,7,0.1,1011,3,4,2025,3,1,0,0,Moderate
4/4/2025,24.4,88,412.4,Karachi,5,0.2,1007,4,4,2025,4,1,0,0,High
4/5/2025,33.9,74,415.6,Karachi,12,0,1012,5,4,2025,5,0,1,1,Moderate
4/6/2025,28.1,75,408.6,Karachi,16,0.3,1011,6,4,2025,6,1,0,0,Moderate
4/7/2025,25.9,77,416.3,Karachi,17,0.1,1008,7,4,2025,0,1,0,1,Moderate
4/8/2025,28.6,76,416.9,Karachi,18,0,1006,8,4,2025,1,0,0,1,Moderate
4/9/2025,27.7,79,409.6,Karachi,18,0.1,1008,9,4,2025,2,1,0,0,Moderate
4/10/2025,27.3,76,412.1,Karachi,13,0,1010,10,4,2025,3,0,0,0,Moderate
4/11/2025,29.8,76,415.2,Karachi,14,0,1010,11,4,2025,4,0,0,1,Moderate
4/12/2025,30.3,86,414.6,Karachi,8,0,1014,12,4,2025,5,0,1,0,High
4/13/2025,26.4,86,416.6,Karachi,14,0,1009,13,4,2025,6,0,0,1,High
4/14/2025,26.3,85,414.6,Karachi,18,0.1,1007,14,4,2025,0,1,0,0,High
4/15/2025,27.2,83,418.8,Karachi,18,0,1012,15,4,2025,1,0,0,1,High
4/16/2025,21.1,80,414,Karachi,17,0,1007,16,4,2025,2,0,0,0,Moderate
4/17/2025,23.5,78,412.1,Karachi,9,0.1,1008,17,4,2025,3,1,0,0,Moderate
4/18/2025,32.1,75,411.8,Karachi,7,0,1008,18,4,2025,4,0,1,0,Moderate
4/19/2025,32.9,82,417.2,Karachi,18,0,1001,19,4,2025,5,0,1,1,High
4/20/2025,27.3,74,415.1,Karachi,17,0,1012,20,4,2025,6,0,0,1,Moderate
4/21/2025,29.7,75,416.9,Karachi,12,0.1,1013,21,4,2025,0,1,0,1,Moderate
4/22/2025,28.9,86,416.8,Karachi,7,0,1013,22,4,2025,1,0,0,1,High
4/23/2025,37.2,90,408.9,Karachi,8,0,1016,23,4,2025,2,0,1,0,High
4/24/2025,31.4,82,411.6,Karachi,14,0.1,1015,24,4,2025,3,1,1,0,High
4/25/2025,27.6,86,411.9,Karachi,16,0,1009,25,4,2025,4,0,0,0,High
4/26/2025,25.1,79,412.6,Karachi,11,0.1,1013,26,4,2025,5,1,0,0,Moderate
4/27/2025,23.2,73,413.7,Karachi,6,0,1010,27,4,2025,6,0,0,0,Moderate
4/28/2025,28.6,83,418,Karachi,5,0.2,1009,28,4,2025,0,1,0,1,High
4/29/2025,25.7,83,418.6,Karachi,8,0.2,1008,29,4,2025,1,1,0,1,High
4/30/2025,23.7,80,414.1,Karachi,12,0.5,1009,30,4,2025,2,1,0,0,Moderate
5/1/2025,26.1,79,414.2,Karachi,19,0.1,1011,1,5,2025,3,1,0,0,Moderate
5/2/2025,24.8,85,412.9,Karachi,5,0.1,1015,2,5,2025,4,1,0,0,High
5/3/2025,33.1,75,415.3,Karachi,14,0.3,1012,3,5,2025,5,1,1,1,Moderate
5/4/2025,30.6,76,415.6,Karachi,18,0.1,1008,4,5,2025,6,1,1,1,Moderate
5/5/2025,28,75,417.4,Karachi,18,0.1,1007,5,5,2025,0,1,0,1,Moderate
5/6/2025,32.4,80,417.4,Karachi,7,0,1012,6,5,2025,1,0,1,1,Moderate
5/7/2025,28.2,75,408.1,Karachi,8,0.1,1013,7,5,2025,2,1,0,0,Moderate
5/8/2025,25.4,77,414.5,Karachi,8,0,1014,8,5,2025,3,0,0,0,Moderate
5/9/2025,32.6,76,419.2,Karachi,7,0.2,1009,9,5,2025,4,1,1,1,Moderate
5/10/2025,29.6,79,413.7,Karachi,7,0.4,1011,10,5,2025,5,1,0,0,Moderate
5/11/2025,24.9,73,418.4,Karachi,17,0,1013,11,5,2025,6,0,0,1,Moderate
5/12/2025,27.4,80,414.1,Karachi,11,0.2,1006,12,5,2025,0,1,0,0,Moderate
5/13/2025,25.4,86,415.5,Karachi,12,0,1011,13,5,2025,1,0,0,1,High
5/14/2025,23.9,81,411.6,Karachi,18,0,1013,14,5,2025,2,0,0,0,High
5/15/2025,30.8,88,411.7,Karachi,17,0.1,1012,15,5,2025,3,1,1,0,High
5/16/2025,33.7,87,417.2,Karachi,14,0,1010,16,5,2025,4,0,1,1,High
5/17/2025,23.8,84,417.6,Karachi,18,0.1,1018,17,5,2025,5,1,0,1,High
5/18/2025,29.7,80,415.1,Karachi,8,0,1016,18,5,2025,6,0,0,1,Moderate
5/19/2025,26,80,411.3,Karachi,15,0.1,1010,19,5,2025,0,1,0,0,Moderate
5/20/2025,26.5,84,415.1,Karachi,15,0.1,1009,20,5,2025,1,1,0,1,High
5/21/2025,26.2,78,418.8,Karachi,19,0.2,1012,21,5,2025,2,1,0,1,Moderate
5/22/2025,25.4,71,420.2,Karachi,12,0.1,1010,22,5,2025,3,1,0,1,Moderate
5/23/2025,28.1,82,414,Karachi,12,0,1014,23,5,2025,4,0,0,0,High
5/24/2025,25.5,74,410,Karachi,10,0,1006,24,5,2025,5,0,0,0,Moderate
5/25/2025,28.8,75,417.5,Karachi,5,0.3,1009,25,5,2025,6,1,0,1,Moderate
5/26/2025,27.8,80,414.2,Karachi,11,0.1,1012,26,5,2025,0,1,0,0,Moderate
5/27/2025,27.3,80,417.8,Karachi,11,0.1,1013,27,5,2025,1,1,0,1,Moderate
5/28/2025,25.3,73,415.8,Karachi,9,0.1,1006,28,5,2025,2,1,0,1,Moderate
5/29/2025,26.3,81,412.3,Karachi,10,0.1,1007,29,5,2025,3,1,0,0,High
5/30/2025,30.3,85,415.2,Karachi,18,0.1,1005,30,5,2025,4,1,1,1,High
5/31/2025,29.5,74,418.9,Karachi,13,0.1,1007,31,5,2025,5,1,0,1,Moderate
6/1/2025,25.1,86,414.6,Karachi,7,0,1006,1,6,2025,6,0,0,0,High
6/2/2025,28.3,72,411.9,Karachi,16,0.4,1012,2,6,2025,0,1,0,0,Moderate
6/3/2025,30.3,91,410.2,Karachi,8,0,1011,3,6,2025,1,0,1,0,High
6/4/2025,23,78,412.7,Karachi,13,0.1,1010,4,6,2025,2,1,0,0,Moderate
6/5/2025,29.6,81,413.8,Karachi,19,0,1010,5,6,2025,3,0,0,0,High
6/6/2025,26,71,417.5,Karachi,17,0.1,1014,6,6,2025,4,1,0,1,Moderate
6/7/2025,29.7,80,411.6,Karachi,14,0,1007,7,6,2025,5,0,0,0,Moderate
6/8/2025,25.7,81,419.7,Karachi,18,0,1004,8,6,2025,6,0,0,1,High
6/9/2025,22.6,80,411,Karachi,16,0.4,1012,9,6,2025,0,1,0,0,Moderate
6/10/2025,23.1,77,422,Karachi,6,0.1,1009,10,6,2025,1,1,0,1,Moderate
6/11/2025,28.1,75,420.2,Karachi,18,0.1,1007,11,6,2025,2,1,0,1,Moderate
6/12/2025,28.8,86,415.4,Karachi,17,0.1,1012,12,6,2025,3,1,0,1,High
6/13/2025,25.3,80,410.1,Karachi,13,0,1004,13,6,2025,4,0,0,0,Moderate
6/14/2025,29.9,88,414.8,Karachi,19,0,1007,14,6,2025,5,0,0,0,High
6/15/2025,23,77,413.8,Karachi,9,0,1003,15,6,2025,6,0,0,0,Moderate
6/16/2025,27.8,78,411.2,Karachi,7,0.1,1011,16,6,2025,0,1,0,0,Moderate
6/17/2025,24.4,84,415.9,Karachi,12,0.2,1015,17,6,2025,1,1,0,1,High
6/18/2025,26,72,412.5,Karachi,17,0,1008,18,6,2025,2,0,0,0,Moderate
6/19/2025,28.1,74,412.9,Karachi,13,0.1,1008,19,6,2025,3,1,0,0,Moderate
6/20/2025,25.4,85,414.4,Karachi,5,0,1015,20,6,2025,4,0,0,0,High
6/21/2025,26.8,74,413.3,Karachi,9,0,1012,21,6,2025,5,0,0,0,Moderate
6/22/2025,31,71,421.2,Karachi,18,0.1,1017,22,6,2025,6,1,1,1,Moderate
6/23/2025,26.3,89,413.4,Karachi,13,0,1010,23,6,2025,0,0,0,0,High
6/24/2025,30.5,73,416.3,Karachi,15,0.1,1011,24,6,2025,1,1,1,1,Moderate
6/25/2025,24.6,81,415.4,Karachi,6,0,1014,25,6,2025,2,0,0,1,High
6/26/2025,29.6,80,416.1,Karachi,17,0.5,1010,26,6,2025,3,1,0,1,Moderate
6/27/2025,32.3,66,416.3,Karachi,5,0.1,1011,27,6,2025,4,1,1,1,Moderate
6/28/2025,20.6,79,417.6,Karachi,12,0,1003,28,6,2025,5,0,0,1,Moderate
6/29/2025,25.6,82,415.8,Karachi,19,0,1015,29,6,2025,6,0,0,1,High
6/30/2025,29.7,82,415.7,Karachi,10,0,1011,30,6,2025,0,0,0,1,High
7/1/2025,27.4,85,415.2,Karachi,18,0,1010,1,7,2025,1,0,0,1,High
7/2/2025,29.1,78,414.6,Karachi,18,0.1,1013,2,7,2025,2,1,0,0,Moderate
7/3/2025,26.2,84,412.3,Karachi,6,0.2,1006,3,7,2025,3,1,0,0,High
7/4/2025,28.3,77,414.8,Karachi,7,0,1008,4,7,2025,4,0,0,0,Moderate
7/5/2025,27.5,73,415.7,Karachi,9,0.1,1012,5,7,2025,5,1,0,1,Moderate
7/6/2025,31.5,74,416.2,Karachi,5,0,1010,6,7,2025,6,0,1,1,Moderate
7/7/2025,28.8,73,415.5,Karachi,6,0.1,1011,7,7,2025,0,1,0,1,Moderate
7/8/2025,29,85,414.3,Karachi,15,0,1011,8,7,2025,1,0,0,0,High
7/9/2025,26.8,72,414.8,Karachi,16,0.3,1012,9,7,2025,2,1,0,0,Moderate
7/10/2025,26.5,81,413.3,Karachi,5,0.1,1006,10,7,2025,3,1,0,0,High
7/11/2025,26.7,79,415.9,Karachi,18,0.3,1014,11,7,2025,4,1,0,1,Moderate
7/12/2025,29.2,79,414.3,Karachi,18,0,1009,12,7,2025,5,0,0,0,Moderate
7/13/2025,26.7,87,415.5,Karachi,15,0.1,1010,13,7,2025,6,1,0,1,High
7/14/2025,28.9,78,418,Karachi,11,0.1,1008,14,7,2025,0,1,0,1,Moderate
7/15/2025,34.2,83,412.9,Karachi,11,0.1,1009,15,7,2025,1,1,1,0,High
7/16/2025,30.6,80,416.8,Karachi,14,0,1011,16,7,2025,2,0,1,1,Moderate
7/17/2025,27,79,415.1,Karachi,19,0.6,1012,17,7,2025,3,1,0,1,Moderate
7/18/2025,31.6,91,421.1,Karachi,18,0.3,1013,18,7,2025,4,1,1,1,High
7/19/2025,26.8,73,414.4,Karachi,9,0,1011,19,7,2025,5,0,0,0,Moderate
7/20/2025,21.9,86,417.1,Karachi,14,0.1,1008,20,7,2025,6,1,0,1,High
7/21/2025,25,83,415,Karachi,10,0,1011,21,7,2025,0,0,0,0,High
7/22/2025,22.4,78,410.8,Karachi,17,0.2,1011,22,7,2025,1,1,0,0,Moderate
7/23/2025,26.9,88,413.4,Karachi,7,0.1,1010,23,7,2025,2,1,0,0,High
7/24/2025,28.1,71,417.6,Karachi,15,0,1012,24,7,2025,3,0,0,1,Moderate
7/25/2025,33,77,413.7,Karachi,6,0,1006,25,7,2025,4,0,1,0,Moderate
7/26/2025,29,74,408.3,Karachi,14,0,1004,26,7,2025,5,0,0,0,Moderate
